Feature,Importance
categorical__Target_Protein_UniProt_P30968,0.0005636584714243462
categorical__Target_Protein_UniProt_P00807,0.0005630326697643722
categorical__Current_Use_Hyperinsulinism,0.0005625706530234927
categorical__Target_Protein_UniProt_O43525; O43526; P09917; P14555; P23219; P35354; P35499; P78348,0.0005613556662805762
categorical__Target_Protein_UniProt_P14207; P41439,0.0005595644872637638
categorical__Target_Protein_UniProt_Q00975; Q7L0J3,0.0005580291565034656
categorical__Current_Use_Bedwetting,0.0005566931380251211
categorical__Target_Protein_UniProt_P30518; P37288; P47901,0.0005564558956372622
categorical__Target_Protein_UniProt_P62158; Q14524; Q9Y5Y9,0.0005558915184132677
categorical__Target_Protein_UniProt_Q16739,0.0005550755170813918
categorical__Current_Use_Gastrointestinal Stromal Tumors,0.0005550232714150712
categorical__Current_Use_Atrioventricular Block,0.0005548458015209103
categorical__Current_Use_Gonorrhea,0.0005531349197773462
categorical__Target_Protein_UniProt_P46098,0.0005524851119619534
"categorical__Current_Use_Arthritis, Gouty",0.0005523737748842146
categorical__Target_Protein_UniProt_O75762; P41145; Q7Z2W7; Q8NET8,0.0005522772978840302
categorical__Target_Protein_UniProt_P00519; P06239; P06241; P07947; P09619; P10721; P12931; P29317; P42684; P51692,0.0005516957361608963
categorical__Drug_Class_sodium-glucose cotransporter 2 inhibitor ,0.0005513009482590619
categorical__Current_Use_Opioid withdrawal,0.0005508347718333845
categorical__Target_Protein_UniProt_O95644; P01375; P07550; P08588; P08913; P23975; P31645; P35348; P60568; Q01959,0.0005506549789452048
categorical__Current_Use_Malignant neoplasm of liver,0.0005505339142014766
categorical__Target_Protein_UniProt_P04035; P27487; P35869,0.0005493959060749465
categorical__Current_Use_Anxiety,0.0005493643282605054
categorical__Current_Use_Acute lymphocytic leukemia,0.0005491417915859549
categorical__Drug_Class_5-alpha Reductase Inhibitors,0.0005480687309417329
"categorical__Current_Use_Lupus Erythematosus, Discoid",0.00054642569468969
categorical__Current_Use_Malignant Pleural Mesothelioma,0.0005439595147604688
categorical__Current_Use_Autistic Disorder,0.0005412393295488536
categorical__Target_Protein_UniProt_Q9NR96; Q9NYK1,0.0005407520417069836
categorical__Current_Use_Ewings sarcoma,0.0005385878288686358
categorical__Target_Protein_UniProt_O43570; P00915; P00918; P05023; P22748; Q12791; Q13621; Q16790,0.0005385826455441976
categorical__Target_Protein_UniProt_O95477; P23141,0.0005364241916647211
categorical__Target_Protein_UniProt_P0A3M6; Q75Y35; Q7CRA4; Q8DR59,0.0005343231388878245
"categorical__Current_Use_Asthma attack, bronchospasm",0.0005319842599097243
categorical__Target_Protein_UniProt_O00519; P14867; P31644; P34903; P36544; P42262; P43681; P47869; P48169; Q13002; Q16445,0.0005291021883493844
categorical__Target_Protein_UniProt_P31639,0.0005289200642881059
categorical__Target_Protein_UniProt_P05106; P08514,0.0005287888975111847
categorical__Current_Use_Paroxysmal supraventricular tachycardia,0.0005266876278694876
categorical__Target_Protein_UniProt_P23921,0.0005262528549190819
categorical__Target_Protein_UniProt_Q75Y35; Q8DR59,0.0005233482294177591
categorical__Target_Protein_UniProt_P07550; P08588; P08913; P21728; P35348,0.0005225946625981812
categorical__Current_Use_Chronic ulcerative proctitis,0.0005225524578334023
categorical__Target_Protein_UniProt_P16455; P17174; P32929; P35520; P48506; P48507; P48637; P49589; Q16878; Q9BZV2; Q9HA77; Q9Y600; Q9Y697,0.0005213715347462744
categorical__Target_Protein_UniProt_P49228; P60723,0.0005203698164871655
categorical__Target_Protein_UniProt_A8MPY1; O00591; O14764; P14867; P18505; P18507; P24046; P28472; P28476; P31644; P34903; P47869; P47870; P48169; P78334; Q16445; Q8N1C3; Q99928; Q9UN88,0.0005189077632148101
categorical__Target_Protein_UniProt_O76074; P00813; P27815; Q9Y233,0.0005177169008533969
categorical__Target_Protein_UniProt_P04150; P04278; P06401; P08235; P10275; P19099,0.0005120744001275867
categorical__Current_Use_Hypocalcemia,0.0005117763341666551
categorical__Current_Use_Endometrial Carcinoma,0.0005108362637478391
"categorical__Drug_Class_Anti-Infective Agents, Local",0.0005103416261863286
categorical__Target_Protein_UniProt_P25815; Q12791,0.0005100462455125725
"categorical__Current_Use_Alcoholic Intoxication, Chronic",0.0005094386144431735
categorical__Target_Protein_UniProt_P08913; P35348,0.0005074357716926924
categorical__Drug_Class_Thrombopoietic Agents,0.0005069339364539798
categorical__Drug_Class_Cephalosporins,0.0005058148950442
categorical__Target_Protein_UniProt_P23219; P35354; Q04828,0.0005050753024798742
categorical__Current_Use_Hyponatremia,0.0005035956473412699
categorical__Target_Protein_UniProt_O43570; P00915; P00918; P22748; P55017; Q12791; Q16790,0.0005033681987625516
categorical__Target_Protein_UniProt_O00459; P07550; P08588; P13945; P27986; P28482; Q92569,0.0005019807597594796
categorical__Current_Use_Mixed anxiety and depressive disorder,0.0005015333011439017
categorical__Target_Protein_UniProt_P22303; P23975; P35348; Q05940,0.0005000152000829595
categorical__Target_Protein_UniProt_P15382; P51787,0.0004994160286709257
categorical__Drug_Class_Ionophores,0.0004984534536286941
categorical__Target_Protein_UniProt_P00519; P04049; P04629; P07949; P09619; P10721; P11362; P15056; P16234; P17948; P21802; P29317; P35916; P35968; P42685; Q02763; Q15759; Q16832,0.000497748187365237
categorical__Target_Protein_UniProt_P15559; Q08257; Q9BQB6,0.0004970534423805945
categorical__Current_Use_Chronic gouty arthritis,0.0004968989727059914
categorical__Current_Use_Dry Eye Syndromes,0.0004950294517563787
categorical__Current_Use_Chronic idiopathic constipation,0.0004933868137553719
categorical__Target_Protein_UniProt_P08172; P08173; P08912; P11229; P14410; P20309,0.000493324868680468
categorical__Current_Use_Cerebral Ischemia,0.0004888268858822708
categorical__Target_Protein_UniProt_P04818; P23921; P30085,0.0004881768472338678
categorical__Drug_Class_Anti-adrenal Agents,0.0004861325976823388
categorical__Target_Protein_UniProt_O14920; O15111; O15399; P48637; Q03154; Q05586; Q12879; Q13224; Q8TCU5; Q9UPY5,0.0004856996639009413
categorical__Target_Protein_UniProt_P0AC13; P0C002; P53848,0.0004853575071903047
categorical__Drug_Class_Angiotensin Receptor Antagonists,0.00048037744882274133
categorical__Target_Protein_UniProt_Q9Y271,0.00047912596763917235
categorical__Target_Protein_UniProt_P00519; P06239; P07948; P07949; P10721; P11274; P11362; P12931; P16234; P21802; P22455; P22607; P35968; P36888; Q02763,0.0004790977102946011
categorical__Target_Protein_UniProt_P37231; Q03181; Q07869,0.0004744379891773708
categorical__Drug_Class_Vasodilator Agents,0.0004735715520453261
categorical__Drug_Class_Appetite Depressants,0.0004735135274192533
categorical__Target_Protein_UniProt_P40238,0.00047337412422259563
categorical__Target_Protein_UniProt_P43119; Q16647; Q9H244,0.00047246244896840514
categorical__Drug_Class_Cholesterol Absorption Inhibitors,0.00047035876516431807
categorical__Current_Use_Pulmonary Hypertension,0.0004700178471404852
categorical__Current_Use_Postherpetic neuralgia,0.0004689041333594354
categorical__Current_Use_Herpes Labialis,0.00046862623518674425
categorical__Drug_Class_Antidiuretic Agents,0.0004658898760993039
categorical__Drug_Class_Antimalarials,0.00046506442244721496
categorical__Target_Protein_UniProt_O14920; P04637; P11021; P23219; P25101; P25963; P35354; P51812; Q04828,0.00046145006576474057
categorical__Target_Protein_UniProt_P07550; P08588; P08908; P13945; P28222,0.00046034865332053327
categorical__Current_Use_Ascites,0.00045726847172535684
categorical__Target_Protein_UniProt_P00918; P05089; P0ABQ4; P35222; Q8XB74,0.0004570177601450693
categorical__Target_Protein_UniProt_P04150; P08235; P10275,0.00045478512670671774
categorical__Current_Use_Breastfeeding (mother),0.0004522905950218265
categorical__Current_Use_Pneumonia due to Staphylococcus aureus,0.00045204047347574853
categorical__Current_Use_Asymptomatic left ventricular systolic dysfunction,0.0004514022765658548
categorical__Current_Use_Streptococcus pyogenes infection,0.0004507700066704544
categorical__Target_Protein_UniProt_P20839; P22413; P26676; P49902; P55263,0.0004500696471426781
categorical__Target_Protein_UniProt_P08172; P08173; P08908; P08912; P08913; P11229; P14416; P18089; P18825; P20309; P21728; P21917; P21918; P25021; P28221; P28222; P28223; P28335; P28566; P34969; P35348; P35367; P35368; P35462; P41595; P46098; P47898; P50406; Q9H3N8,0.0004498030817077968
categorical__Target_Protein_UniProt_P02918,0.00044813689368876353
categorical__Target_Protein_UniProt_P43700; P43702,0.0004477783392041212
categorical__Current_Use_Herpes simplex keratoconjunctivitis,0.0004469431093569977
categorical__Target_Protein_UniProt_P06864,0.0004469260824567375
categorical__Current_Use_Humoral hypercalcemia of malignancy (disorder),0.00044663045097394536
categorical__Target_Protein_UniProt_P18858; P49916,0.0004458913278916103
categorical__Target_Protein_UniProt_P24530; P25101,0.00044515468518457635
categorical__Drug_Class_Antioxidants,0.00044483364844234447
categorical__Target_Protein_UniProt_P25092,0.00044424084079555806
categorical__Target_Protein_UniProt_P34995; Q9Y5Y9,0.00044383486089850113
categorical__Target_Protein_UniProt_P30405; P49069; P62937; Q96LZ3,0.00044347923287645015
categorical__Target_Protein_UniProt_P08913; P28221; P28222; P41595,0.000442262359698045
categorical__Drug_Class_Tubulin Modulators,0.0004377282174293693
categorical__Target_Protein_UniProt_P09917,0.00043691564832305563
categorical__Target_Protein_UniProt_P09917; Q9Y271,0.00043429237794444573
categorical__Target_Protein_UniProt_P03372; P14060; P26439; Q92731,0.00043254318127337004
categorical__Target_Protein_UniProt_P02359; P04156; P0A7U3; P0A7V3; P0A7W7; P0AG59,0.0004304176516019727
categorical__Target_Protein_UniProt_P04083; P04150; P35228; P51843,0.0004298663670452142
categorical__Current_Use_Erythema nodosum leprosum,0.00042944130372694434
categorical__Current_Use_Precocious Puberty,0.0004290844497792667
categorical__Target_Protein_UniProt_P01584; P09917; P0A7V8; P0A7X3; P14780; P15692; P29466; P42574; P99999,0.00042804034908244283
categorical__Target_Protein_UniProt_P0AD68,0.0004264273047236679
categorical__Target_Protein_UniProt_P00915; P00918; P22748,0.00042549227449026317
categorical__Target_Protein_UniProt_P06746,0.00042355656255559874
"categorical__Current_Use_Tuberculosis, Drug-Resistant",0.00042319448050260304
categorical__Current_Use_Cerebrovascular accident,0.00042026398315639965
categorical__Target_Protein_UniProt_P00519; P04629; P07333; P09619; P10721; P16234; Q08345,0.0004193875449299296
categorical__Target_Protein_UniProt_P00811; P0A3M6; Q75Y35; Q7CRA4; Q8DNB6; Q8DR59,0.0004191266549974562
categorical__Current_Use_Malignant neoplasm of urinary bladder,0.0004182769487156078
"categorical__Current_Use_Anemia, Sickle Cell",0.0004161290579617372
categorical__Target_Protein_UniProt_P14324; P23469; P29074; P38606; Q13332,0.00041550517314921403
"categorical__Current_Use_Hepatitis B, Chronic",0.0004151367032051578
categorical__Target_Protein_UniProt_P04150; P06401,0.00041262421339482525
categorical__Drug_Class_Antibiotics,0.00041183692682300713
categorical__Target_Protein_UniProt_Q9H169,0.00041081694220701417
categorical__Drug_Class_Glycine Agents,0.0004104448717524116
categorical__Current_Use_Acute pulmonary edema,0.00040988583445124055
categorical__Target_Protein_UniProt_P03372,0.0004091717436969998
categorical__Target_Protein_UniProt_P08913; P18089; P18825; P21728; P21918; P25100; P35348; P35368,0.00040879593071723033
categorical__Current_Use_Cycloplegia,0.00040783231667279834
categorical__Target_Protein_UniProt_O95749; P14324,0.0004064287222726889
categorical__Current_Use_Endometriosis,0.0004049473128756914
categorical__Drug_Class_Cyclooxygenase 2 Inhibitors,0.0004006245788033357
categorical__Drug_Class_Nootropic Agents,0.000398041720057557
categorical__Target_Protein_UniProt_P04035; P20701; Q92769,0.00039615878136503097
"categorical__Current_Use_Tuberculosis, Pulmonary",0.0003935089937964571
categorical__Target_Protein_UniProt_P03372; Q92731,0.0003931086658487868
categorical__Target_Protein_UniProt_P0A3M6; P42971; Q7CRA4; Q8DNB6; Q8DR59,0.0003923962175646597
categorical__Drug_Class_Antidepressive Agents,0.00039161829428068905
categorical__Current_Use_Candidemia,0.00038572408719914314
categorical__Target_Protein_UniProt_P00374; P04818,0.0003842797763566757
categorical__Target_Protein_UniProt_O43497,0.0003835599004927906
categorical__Current_Use_Infection of bone,0.0003817581761733736
categorical__Target_Protein_UniProt_P00811; P0AEB3; Q51504; Q8DNB6,0.00038030741544582507
categorical__Target_Protein_UniProt_P02918; P02919; P0AD65; P0AD68,0.00038016949263666093
categorical__Current_Use_Myocardial Infarction,0.00037963627282351664
categorical__Current_Use_Pneumococcal Infections,0.00037956502137308923
categorical__Current_Use_Herpes zoster disease,0.0003769034416186031
categorical__Target_Protein_UniProt_P08913; P18089,0.000375804954125029
categorical__Current_Use_Bacterial conjunctivitis,0.0003747892620149276
categorical__Drug_Class_Bronchodilator Agents,0.000374250608181332
categorical__Current_Use_Mouth irritation,0.00037123902702226506
categorical__Current_Use_Diffuse Large B-Cell Lymphoma,0.00036962073797270045
categorical__Drug_Class_Topoisomerase I Inhibitors,0.0003686481111420515
categorical__Current_Use_Acute Erythroblastic Leukemia,0.0003672958061354027
categorical__Current_Use_Peptic Ulcer,0.0003658729098269684
categorical__Target_Protein_UniProt_P03372; P04150; P10275; P16471,0.00036511994318169487
categorical__Target_Protein_UniProt_P43088,0.0003638213578482707
categorical__Target_Protein_UniProt_P35372; P41145; Q99720,0.00036333850551601826
categorical__Drug_Class_Hypoglycemic Agents,0.00036264351885755106
categorical__Target_Protein_UniProt_O15269; O15270; P20132; P21549; P35520; P49591; Q9GZT4,0.0003594200374277544
categorical__Drug_Class_Anabolic Agents,0.0003567631699581488
categorical__Target_Protein_UniProt_P35498; Q14524,0.0003534948178955753
categorical__Current_Use_Migraine Disorders,0.0003529526744855082
categorical__Target_Protein_UniProt_P08192; P0AC13,0.0003491203846368063
categorical__Target_Protein_UniProt_O76074; P27815; P29274; P29275; P30542; Q07343; Q14432; Q92769,0.0003468508928972319
categorical__Current_Use_Metastasis from malignant tumor of colon,0.0003445188534136367
categorical__Target_Protein_UniProt_O60391; O75311; O75600; P13196; P21549; P22557; P23378; P23415; P23416; P23434; P34896; P34897; P41250; P48067; P48167; P48637; P50440; Q12879; Q14032; Q14330; Q14749; Q14957; Q6IB77; Q7Z2H8; Q8WU03; Q969I3; Q9BYV1; Q9H598; Q9P0Z9; Q9Y345,0.0003429979750857171
categorical__Target_Protein_UniProt_O75469; P0A8V2,0.0003406405682528278
categorical__Target_Protein_UniProt_P11388; Q02880,0.00034026928093811287
categorical__Target_Protein_UniProt_P06715; P07003; P61889; P77390,0.00033931438757479285
categorical__Current_Use_Atrophic Vaginitis,0.00033643932493877436
categorical__Target_Protein_UniProt_O14646; P11388,0.00033123896470031554
categorical__Drug_Class_Parasympatholytics,0.0003303571575930271
categorical__Current_Use_Clostridium Infections,0.00033014410290350564
"categorical__Current_Use_Epilepsies, Partial",0.00033005689180838805
categorical__Current_Use_Brain Neoplasms,0.0003299857454758181
categorical__Target_Protein_UniProt_P0AD65; Q75Y35,0.0003284490423274923
categorical__Target_Protein_UniProt_P47989,0.0003279194914533086
categorical__Current_Use_Influenza,0.0003260892654331959
categorical__Target_Protein_UniProt_P00915; P00918; P22748; P55017,0.0003259297415937408
"categorical__Current_Use_Malaria, Falciparum",0.0003229938759943437
categorical__Current_Use_Hypercalcemia,0.0003228892164991482
categorical__Current_Use_Cancer of Head and Neck,0.00032173582106339183
categorical__Target_Protein_UniProt_P01133; P02671; P02675; P02679; P09038,0.0003190662250284366
categorical__Current_Use_Hypertensive urgency,0.00031411550204594985
categorical__Target_Protein_UniProt_A2QLK4,0.00031197005217009014
categorical__Drug_Class_Hormone Replacement Agents,0.0003112848306788733
categorical__Target_Protein_UniProt_P11229; Q15822,0.0003100633939901006
categorical__Target_Protein_UniProt_P0A7R5; P17117; P52647,0.00030667789855680675
categorical__Target_Protein_UniProt_P35372; P41143,0.00030434738357119277
categorical__Drug_Class_Adjuvants,0.00030204861806692313
categorical__Target_Protein_UniProt_P52209; Q14181,0.0003016763577833247
categorical__Current_Use_AIDS with Kaposi's sarcoma,0.0002997023142901333
categorical__Target_Protein_UniProt_P0A7J6; P61177,0.0002993209126653849
categorical__Drug_Class_Proton Pump Inhibitors,0.0002986218892070099
categorical__Target_Protein_UniProt_P27815; P29274; P30542; Q07343; Q08493; Q08499; Q13946; Q9NP56,0.0002953259061241435
categorical__Drug_Class_Tetracyclines,0.00029438207355878026
categorical__Target_Protein_UniProt_P04150; Q99835,0.0002931090122520821
"categorical__Drug_Class_Prostaglandins, Synthetic",0.0002926876878823086
categorical__Target_Protein_UniProt_P08908; P28221; P28222; P30939,0.00029207170925227397
categorical__Current_Use_Arthritis,0.0002920187014173203
categorical__Target_Protein_UniProt_P16444,0.0002852124541934946
categorical__Target_Protein_UniProt_Q9Y5Y9,0.00028509266678282744
categorical__Target_Protein_UniProt_P04035; P05107,0.0002849944656808013
categorical__Current_Use_Accidental poisoning by lead and its compounds and fumes,0.000283844660125236
categorical__Target_Protein_UniProt_P30872; P30874; P35346,0.00028362215765088294
categorical__Current_Use_Chickenpox,0.0002835459778878452
categorical__Target_Protein_UniProt_O75469; P0A8T7; P0A8V2,0.0002811887257370786
categorical__Target_Protein_UniProt_Q18BX5,0.0002811496537580538
categorical__Target_Protein_UniProt_P23219; P25024; P35354,0.00027933402270596445
categorical__Current_Use_Lennox-Gastaut syndrome,0.00027718408720276555
categorical__Target_Protein_UniProt_P00439; P07550; P08588; P08913; P13945; P18089; P18825; P25100; P35348; P35368; P54219; Q05940,0.0002757644391678022
categorical__Target_Protein_UniProt_P07437,0.0002738888674268448
categorical__Target_Protein_UniProt_P00915; P00918; P22748; P35218,0.00027090406692122017
categorical__Current_Use_Bacterial enteritis,0.0002704259664532318
categorical__Current_Use_Hyperphosphatemia (disorder),0.0002703342130191421
categorical__Drug_Class_Androgens,0.0002685184540268724
categorical__Target_Protein_UniProt_P25100; P35348; P35368; Q12809,0.00026515937134674036
categorical__Target_Protein_UniProt_P02918; P02919; P0AD68,0.00026467191514317615
categorical__Drug_Class_Chelating Agents,0.00026084607201194335
categorical__Target_Protein_UniProt_P07550; P08588; P08908; P28222,0.0002579790043770797
"categorical__Current_Use_Arthritis, Bacterial",0.00025705953815442794
categorical__Target_Protein_UniProt_P02918; P02919; P0AD65; P0AD68; P24228,0.00025443447908521084
categorical__Drug_Class_Dermatologic Agents,0.0002522959675279315
categorical__Current_Use_Non-Small Cell Lung Carcinoma,0.0002508403473015491
categorical__Target_Protein_UniProt_P00390,0.0002506771451104577
categorical__Current_Use_Amenorrhea,0.0002478363392423538
categorical__Current_Use_Obesity,0.0002468755302367848
categorical__Target_Protein_UniProt_P30531,0.00024553472277985945
categorical__Target_Protein_UniProt_Q13621,0.000245204610475415
categorical__Drug_Class_Sympatholytics,0.00024348529132674096
categorical__Drug_Class_Glucocorticoids,0.0002393837991477271
categorical__Target_Protein_UniProt_P0A6J8,0.00023869595778205086
categorical__Target_Protein_UniProt_P62594,0.00023617616343747736
categorical__Target_Protein_UniProt_O43451; P04746; P10253; P14410,0.00023458770642974074
categorical__Current_Use_Prostatic Neoplasms,0.0002306364959357414
categorical__Target_Protein_UniProt_P00918; P14867; P22748; P35498; P39086,0.00023016789274653849
categorical__Target_Protein_UniProt_P00734,0.00022955431185972558
categorical__Target_Protein_UniProt_O25608,0.00022948006193967892
categorical__Target_Protein_UniProt_P05412; P07437; P23258; Q71U36; Q9UJT0; Q9UJT1,0.00022548039947479609
categorical__Current_Use_Carcinoma breast stage IV,0.0002241111887737335
categorical__Current_Use_Multiple Myeloma,0.0002216432769721251
categorical__Current_Use_Postpartum Hemorrhage,0.000219776061390071
categorical__Target_Protein_UniProt_Q99250,0.0002188639722382066
categorical__Target_Protein_UniProt_O15111; P09917; P35354; Q9NZK7,0.00021658495507859322
categorical__Current_Use_Premature Obstetric Labor,0.00021612848999163697
categorical__Target_Protein_UniProt_P07550; P08588; P13945,0.00020722964400301478
categorical__Target_Protein_UniProt_P00720; P07550; P08588,0.00020656183362480034
"categorical__Drug_Class_Histamine H1 Antagonists, Non-Sedating",0.00020126456181007236
categorical__Current_Use_Respiratory Tract Infections,0.00019981938775362468
categorical__Target_Protein_UniProt_P10276; P10826; P13631; P19793; P28702; P48443,0.00019978786975592474
categorical__Target_Protein_UniProt_P00807; P02918; P02919; P0AD65; P42971,0.00019882433900200535
categorical__Drug_Class_Serotonin Antagonists,0.00019832609806080578
categorical__Target_Protein_UniProt_P00915; P00918; P22748; P55017; Q12791,0.00019339844543254093
categorical__Current_Use_Glaucoma,0.0001916727903075552
categorical__Current_Use_Hairy Cell Leukemia,0.00018884206189043743
categorical__Target_Protein_UniProt_P35372; P41145,0.000185179246787604
categorical__Target_Protein_UniProt_P0A7S3; P0A7S9; P0A7U3; P0A7X3; P0AG59,0.0001846622695005116
categorical__Current_Use_Vulvovaginitis,0.00018300558546823704
categorical__Target_Protein_UniProt_P09546; Q9RW27,0.00018076436815230804
categorical__Current_Use_Lactose Intolerance,0.0001794236019176319
categorical__Current_Use_Small cell carcinoma of lung,0.00017755761553241294
categorical__Target_Protein_UniProt_P0A3M6; Q75Y35; Q7CRA4; Q8DNB6,0.00017603719243737193
categorical__Current_Use_Pulmonary Cystic Fibrosis,0.0001715283453671155
categorical__Current_Use_Cytomegalovirus Retinitis,0.00017026967013483767
"categorical__Current_Use_Angioedemas, Hereditary",0.00017014962695227018
categorical__Target_Protein_UniProt_P02918; P02919; P08506; P0A3M6; P0AD68; P0AEB2; P0AFI5; P24228; Q75Y35; Q7CRA4; Q8DNB6; Q8DR59,0.00016847155097422442
categorical__Current_Use_Gastric spasm (disorder),0.00016739258712905462
categorical__Current_Use_Ventricular arrhythmia,0.00016525845982819204
categorical__Current_Use_Peripheral T-Cell Lymphoma,0.0001647578741562944
categorical__Current_Use_Heparin-induced thrombocytopenia with thrombosis,0.00016443268797325015
categorical__Current_Use_Muscle Spasticity,0.00016363322418170884
categorical__Target_Protein_UniProt_Q14432,0.00016304348505455127
categorical__Target_Protein_UniProt_P00722; Q7Z4J2; Q9NZD2,0.00016148890014546543
categorical__Target_Protein_UniProt_P15144; P30411,0.00016074216470042155
categorical__Current_Use_Dapsone resistant mycobacterium leprae disease,0.0001602280064739794
"categorical__Drug_Class_Muscle Relaxants, Central",0.00015869455021451126
categorical__Target_Protein_UniProt_P00749; P19634; P19801; P37088; P51168; P51170; P51172; P78348; Q16515,0.00015849374014315843
categorical__Target_Protein_UniProt_P09038; P42345; P62942,0.000156900095238498
categorical__Drug_Class_Leprostatic Agents,0.00015651202548530525
categorical__Target_Protein_UniProt_P00533; P04626; Q15303,0.0001560782488769299
categorical__Target_Protein_UniProt_P08908; P08913; P14416; P18089; P18825; P21728; P21917; P21918; P28221; P28222; P28223; P28335; P35462; P41595; Q9NYX4,0.00015512069094217044
categorical__Current_Use_Amebiasis,0.00015471657034204464
categorical__Current_Use_Malignant neoplasm of stomach,0.00015283020105796074
categorical__Target_Protein_UniProt_P17252; Q05655,0.00015077823633844956
categorical__Target_Protein_UniProt_P02918; P02919; P0AD65; P0AD68; P27169; P76577,0.00014969774575797695
categorical__Target_Protein_UniProt_P08913; P20711,0.00014708011480991197
categorical__Target_Protein_UniProt_P03176; P04293,0.00014598656968117926
categorical__Current_Use_Osteoporosis,0.0001396772292500063
categorical__Target_Protein_UniProt_P04049; P15056; P53667; P57059; Q8NG66,0.0001393803180108877
categorical__Current_Use_Ophthalmia Neonatorum,0.00013918297560226587
categorical__Current_Use_Classical phenylketonuria,0.0001361175161211032
categorical__Target_Protein_UniProt_Q15842,0.00013584128430458323
categorical__Drug_Class_Antihypermagnesemic Agents,0.00013438263617259307
categorical__Current_Use_Drug-induced constipation,0.00013338994698653002
categorical__Target_Protein_UniProt_Q9Y3R4,0.00013188519875862738
categorical__Drug_Class_Antiendometriotic agent,0.0001311482701344191
categorical__Current_Use_Angiomyolipoma of kidney,0.00012795961164956387
categorical__Target_Protein_UniProt_Q02750,0.00012706481617444056
categorical__Target_Protein_UniProt_P00439; P07101; P17752; P29474,0.0001242397706294293
categorical__Target_Protein_UniProt_P34995,0.00012375364108500414
categorical__Target_Protein_UniProt_P08172; P08173; P08908; P08912; P08913; P11229; P14416; P18089; P18825; P20309; P21728; P21917; P28221; P28222; P28223; P28335; P28566; P34969; P35348; P35367; P35368; P35462; P46098; P50406; Q9H3N8; Q9NYX4,0.0001226618092117861
"categorical__Current_Use_Hypotension, Orthostatic",0.00012244281127625733
categorical__Current_Use_Treatment-resistant schizophrenia,0.00012139354126617676
"categorical__Current_Use_Anemia, Megaloblastic",0.00012080556499246632
categorical__Target_Protein_UniProt_P37231; Q09428,0.0001180286993334578
categorical__Current_Use_Postoperative ileus,0.00011733451361817341
categorical__Target_Protein_UniProt_P28221; P28222,0.00011670884812522196
categorical__Target_Protein_UniProt_P06276; P22303,0.00011653197832291193
categorical__Drug_Class_Purine analogues,0.00011453319403174649
categorical__Current_Use_Aspergillosis,0.00011414462107657133
categorical__Target_Protein_UniProt_P01375; Q07343; Q14432,0.00011395060144150504
categorical__Target_Protein_UniProt_P63316; Q14432; Q14654; Q15842,0.00011322348740923366
categorical__Current_Use_Human epidermal growth factor 2 negative carcinoma of breast,0.000112696282402203
categorical__Target_Protein_UniProt_P01375; P35354; Q96SW2,0.0001119462002884936
categorical__Target_Protein_UniProt_O43741; P06737; P09467; P11309; P16220; P33121; P49773; P55263; Q07343; Q08499; Q08828; Q13131; Q9NR19; Q9NUB1; Q9Y478,0.00011194613466395176
categorical__Target_Protein_UniProt_P14416; P21728,0.00010987231186638334
categorical__Current_Use_Cardiac Arrest,0.00010949426643515616
categorical__Target_Protein_UniProt_P26358,0.00010922332088034162
categorical__Current_Use_Excess subcutaneous fat,0.00010917422212972889
categorical__Target_Protein_UniProt_P13569,0.00010771453789215274
categorical__Current_Use_Onychomycosis due to Trichophyton mentagrophytes,0.00010556212762113862
categorical__Current_Use_Uveitis,0.00010369889907994512
categorical__Current_Use_Skin Ulcer,0.00010138354156559093
categorical__Current_Use_Chronic iron overload,0.00010135205164129874
"categorical__Current_Use_Keratitis, Herpetic",0.00010039798043362779
"categorical__Current_Use_Malaria, Vivax",0.00010030311361523166
categorical__Current_Use_Onychomycosis,0.00010018468377458997
categorical__Current_Use_Alzheimer's Disease,0.00010007562024065093
categorical__Drug_Class_Potassium Channel Blockers,9.80978398219476e-05
categorical__Target_Protein_UniProt_P39900,9.539861858355644e-05
categorical__Target_Protein_UniProt_O75469,9.499160248200668e-05
categorical__Current_Use_Dyspareunia,9.481183430840583e-05
categorical__Target_Protein_UniProt_P41594; Q15858,9.418784035760928e-05
categorical__Target_Protein_UniProt_P09884; P23921,9.36961807482657e-05
categorical__Target_Protein_UniProt_Q9H244,9.355084679814438e-05
categorical__Current_Use_Diphyllobothriasis,9.332973862999087e-05
categorical__Target_Protein_UniProt_P07101,9.230544572022141e-05
categorical__Target_Protein_UniProt_P05108; P11511,9.024420798469923e-05
categorical__Target_Protein_UniProt_O95665; P35367,8.982446452425752e-05
categorical__Current_Use_Malignant epithelial neoplasm of thyroid,8.960438098267805e-05
categorical__Target_Protein_UniProt_P08908; P28222; P35372; P46098; Q13639,8.932377991104895e-05
categorical__Target_Protein_UniProt_P14416; P35462; P62158; Q12809,8.92305499522011e-05
categorical__Target_Protein_UniProt_P14416; P35462,8.904247363949013e-05
categorical__Target_Protein_UniProt_P00915,8.890898246140082e-05
categorical__Current_Use_Short Bowel Syndrome,8.869396332722693e-05
categorical__Current_Use_Gilles de la Tourette syndrome,8.821307910373228e-05
categorical__Target_Protein_UniProt_P23975; P31645; P35372; P41143; P41145; P46098,8.808847999976409e-05
categorical__Drug_Class_Serotonin Receptor Agonists,8.668194157521239e-05
categorical__Drug_Class_Antithrombins,8.648932038396948e-05
categorical__Drug_Class_Oxytocics,8.409237432431843e-05
